date,rented_bike_count,hour,temp_celcius,humidity_percent,wind_speed_m_per_s,visibility_10m,dew_point_temp_celcius,solar_radiation_mj_per_m2,rainfall_mm,snowfall_cm,seasons,holiday,functioning_day
11/12/2017,269,15,-55,33,45,1.0,-192,0.92,0.0,0.0,Winter,No Holiday,Yes
11/12/2017,277,16,-60,40,40,1.0,-174,0.55,0.0,0.0,Winter,No Holiday,Yes
11/12/2017,361,17,-71,44,42,1.0,-173,0.18,0.0,0.0,Winter,No Holiday,Yes
11/12/2017,557,18,-79,43,33,1.0,-183,0.0,0.0,0.0,Winter,No Holiday,Yes
11/12/2017,371,19,-86,45,39,1.0,-184,0.0,0.0,0.0,Winter,No Holiday,Yes
11/12/2017,254,20,-93,49,38,1.0,-180,0.0,0.0,0.0,Winter,No Holiday,Yes
11/12/2017,266,21,-97,51,25,1.0,-179,0.0,0.0,0.0,Winter,No Holiday,Yes
11/12/2017,222,22,-102,50,30,1.0,-186,0.0,0.0,0.0,Winter,No Holiday,Yes
11/12/2017,174,23,-107,53,12,1.0,-184,0.0,0.0,0.0,Winter,No Holiday,Yes
12/12/2017,133,0,-110,51,11,1.0,-191,0.0,0.0,0.0,Winter,No Holiday,Yes
12/12/2017,127,1,-112,51,11,1.0,-193,0.0,0.0,0.0,Winter,No Holiday,Yes
12/12/2017,95,2,-115,50,7,1.0,-198,0.0,0.0,0.0,Winter,No Holiday,Yes
12/12/2017,54,3,-116,50,22,0.9974657881398885,-199,0.0,0.0,0.0,Winter,No Holiday,Yes
12/12/2017,46,4,-116,47,21,0.9908768373035985,-206,0.0,0.0,0.0,Winter,No Holiday,Yes
12/12/2017,65,5,-116,45,28,0.9751647237709072,-211,0.0,0.0,0.0,Winter,No Holiday,Yes
12/12/2017,104,6,-118,47,25,0.9863152559553978,-208,0.0,0.0,0.0,Winter,No Holiday,Yes
12/12/2017,280,7,-121,50,23,0.9640141915864165,-204,0.0,0.0,0.0,Winter,No Holiday,Yes
12/12/2017,580,8,-123,52,13,0.9564115560060821,-201,0.0,0.0,0.0,Winter,No Holiday,Yes
12/12/2017,275,9,-118,46,29,0.9776989356310187,-211,0.1,0.0,0.0,Winter,No Holiday,Yes
12/12/2017,184,10,-105,45,33,0.9265078560567663,-201,0.6,0.0,0.0,Winter,No Holiday,Yes
12/12/2017,201,11,-94,42,31,0.9062341611758743,-199,0.93,0.0,0.0,Winter,No Holiday,Yes
12/12/2017,228,12,-83,35,29,0.983274201723264,-210,1.14,0.0,0.0,Winter,No Holiday,Yes
12/12/2017,225,13,-69,37,24,0.9771920932589964,-191,1.22,0.0,0.0,Winter,No Holiday,Yes
12/12/2017,258,14,-54,32,20,0.9645210339584389,-195,1.12,0.0,0.0,Winter,No Holiday,Yes
12/12/2017,250,15,-58,30,28,1.0,-206,0.92,0.0,0.0,Winter,No Holiday,Yes
12/12/2017,248,16,-60,29,28,0.9913836796756208,-212,0.58,0.0,0.0,Winter,No Holiday,Yes
12/12/2017,305,17,-70,32,26,1.0,-209,0.19,0.0,0.0,Winter,No Holiday,Yes
12/12/2017,529,18,-77,36,10,1.0,-202,0.0,0.0,0.0,Winter,No Holiday,Yes
12/12/2017,350,19,-82,43,11,1.0,-185,0.0,0.0,0.0,Winter,No Holiday,Yes
12/12/2017,260,20,-84,42,10,1.0,-190,0.0,0.0,0.0,Winter,No Holiday,Yes
12/12/2017,270,21,-88,43,14,0.9994931576279777,-191,0.0,0.0,0.0,Winter,No Holiday,Yes
12/12/2017,256,22,-90,45,13,0.9994931576279777,-187,0.0,0.0,0.0,Winter,No Holiday,Yes
12/12/2017,173,23,-93,47,21,1.0,-185,0.0,0.0,0.0,Winter,No Holiday,Yes
12/13/2017,168,0,-95,48,13,0.9979726305119108,-184,0.0,0.0,0.0,Winter,No Holiday,Yes
12/13/2017,183,1,-102,52,16,0.998479472883933,-182,0.0,0.0,0.0,Winter,No Holiday,Yes
12/13/2017,120,2,-104,53,18,0.9741510390268626,-181,0.0,0.0,0.0,Winter,No Holiday,Yes
12/13/2017,79,3,-109,55,18,0.9559047136340597,-181,0.0,0.0,0.0,Winter,No Holiday,Yes
12/13/2017,41,4,-114,58,13,0.952863659401926,-180,0.0,0.0,0.0,Winter,No Holiday,Yes
12/13/2017,68,5,-115,58,11,0.9609731373542828,-181,0.0,0.0,0.0,Winter,No Holiday,Yes
12/13/2017,109,6,-119,57,11,0.9868220983274201,-187,0.0,0.0,0.0,Winter,No Holiday,Yes
12/13/2017,310,7,-117,53,16,0.9989863152559553,-193,0.0,0.0,0.0,Winter,No Holiday,Yes
12/13/2017,591,8,-114,47,33,1.0,-204,0.0,0.0,0.0,Winter,No Holiday,Yes
12/13/2017,340,9,-111,46,34,0.9903699949315763,-204,0.1,0.0,0.0,Winter,No Holiday,Yes
12/13/2017,202,10,-95,39,21,0.9366447034972123,-209,0.6,0.0,0.0,Winter,No Holiday,Yes
12/13/2017,251,11,-81,35,18,0.9016725798276736,-209,0.96,0.0,0.0,Winter,No Holiday,Yes
12/13/2017,267,12,-65,30,29,0.9721236695387734,-212,1.17,0.0,0.0,Winter,No Holiday,Yes
12/13/2017,251,13,-58,28,29,0.9427268119614799,-214,1.23,0.0,0.0,Winter,No Holiday,Yes
12/13/2017,240,14,-47,27,29,0.9406994424733908,-208,1.12,0.0,0.0,Winter,No Holiday,Yes
12/13/2017,240,15,-49,26,31,0.9427268119614799,-215,0.89,0.0,0.0,Winter,No Holiday,Yes
12/13/2017,278,16,-45,26,22,1.0,-211,0.56,0.0,0.0,Winter,No Holiday,Yes
12/13/2017,392,17,-56,29,17,1.0,-208,0.18,0.0,0.0,Winter,No Holiday,Yes
12/13/2017,537,18,-66,33,11,1.0,-202,0.0,0.0,0.0,Winter,No Holiday,Yes
12/13/2017,373,19,-66,31,16,1.0,-209,0.0,0.0,0.0,Winter,No Holiday,Yes
12/13/2017,263,20,-76,35,8,1.0,-204,0.0,0.0,0.0,Winter,No Holiday,Yes
12/13/2017,271,21,-83,39,10,1.0,-198,0.0,0.0,0.0,Winter,No Holiday,Yes
12/13/2017,271,22,-89,39,1,1.0,-203,0.0,0.0,0.0,Winter,No Holiday,Yes
12/13/2017,174,23,-92,44,4,0.9888494678155093,-192,0.0,0.0,0.0,Winter,No Holiday,Yes
12/14/2017,171,0,-95,50,6,0.9761784085149517,-180,0.0,0.0,0.0,Winter,No Holiday,Yes
12/14/2017,170,1,-98,48,8,1.0,-187,0.0,0.0,0.0,Winter,No Holiday,Yes
12/14/2017,107,2,-106,44,8,0.9508362899138367,-205,0.0,0.0,0.0,Winter,No Holiday,Yes
12/14/2017,80,3,-107,48,4,0.8231120121642169,-196,0.0,0.0,0.0,Winter,No Holiday,Yes
12/14/2017,52,4,-110,50,8,0.857070451089711,-194,0.0,0.0,0.0,Winter,No Holiday,Yes
12/14/2017,62,5,-108,48,8,0.8215914850481499,-196,0.0,0.0,0.0,Winter,No Holiday,Yes
12/14/2017,108,6,-110,55,8,0.7673593512417638,-182,0.0,0.0,0.0,Winter,No Holiday,Yes
12/14/2017,279,7,-109,57,11,0.6893056259503294,-177,0.0,0.0,0.0,Winter,No Holiday,Yes
12/14/2017,621,8,-104,54,11,0.7121135326913329,-179,0.01,0.0,0.0,Winter,No Holiday,Yes
12/14/2017,305,9,-94,44,5,0.8378104409528636,-194,0.13,0.0,0.0,Winter,No Holiday,Yes
12/14/2017,189,10,-77,43,9,0.774455144450076,-181,0.35,0.0,0.0,Winter,No Holiday,Yes
12/14/2017,247,11,-61,38,10,0.7906741003547896,-181,0.52,0.0,0.0,Winter,No Holiday,Yes
12/14/2017,278,12,-49,34,13,0.8824125696908262,-183,0.6,0.0,0.0,Winter,No Holiday,Yes
12/14/2017,282,13,-38,32,9,0.9123162696401419,-181,0.52,0.0,0.0,Winter,No Holiday,Yes
12/14/2017,294,14,-27,28,7,0.9275215408008108,-187,0.65,0.0,0.0,Winter,No Holiday,Yes
12/14/2017,301,15,-25,29,11,0.8312214901165736,-181,0.48,0.0,0.0,Winter,No Holiday,Yes
12/14/2017,335,16,-24,28,9,0.9381652306132792,-184,0.35,0.0,0.0,Winter,No Holiday,Yes
12/14/2017,382,17,-29,31,6,0.8596046629498225,-177,0.09,0.0,0.0,Winter,No Holiday,Yes
12/14/2017,612,18,-35,35,11,0.7029903699949315,-167,0.0,0.0,0.0,Winter,No Holiday,Yes
12/14/2017,410,19,-42,40,9,0.6026355803345159,-158,0.0,0.0,0.0,Winter,No Holiday,Yes
12/14/2017,277,20,-48,43,11,0.6943740496705524,-154,0.0,0.0,0.0,Winter,No Holiday,Yes
12/14/2017,316,21,-48,45,8,0.6710593005575266,-149,0.0,0.0,0.0,Winter,No Holiday,Yes
12/14/2017,309,22,-49,44,11,0.680182463253928,-153,0.0,0.0,0.0,Winter,No Holiday,Yes
12/14/2017,211,23,-56,53,12,0.6401419158641662,-136,0.0,0.0,0.0,Winter,No Holiday,Yes
12/15/2017,227,0,-57,53,6,0.6259503294475418,-137,0.0,0.0,0.0,Winter,No Holiday,Yes
12/15/2017,241,1,-63,57,4,0.5681702990369994,-134,0.0,0.0,0.0,Winter,No Holiday,Yes
12/15/2017,162,2,-68,58,4,0.5382665990876837,-136,0.0,0.0,0.0,Winter,No Holiday,Yes
12/15/2017,110,3,-69,56,5,0.5494171312721743,-142,0.0,0.0,0.0,Winter,No Holiday,Yes
12/15/2017,69,4,-71,59,8,0.5225544855549924,-137,0.0,0.0,0.0,Winter,No Holiday,Yes
12/15/2017,68,5,-75,64,9,0.4875823618854536,-131,0.0,0.0,0.0,Winter,No Holiday,Yes
12/15/2017,129,6,-74,64,7,0.4455144450076026,-130,0.0,0.0,0.0,Winter,No Holiday,Yes
12/15/2017,285,7,-70,63,6,0.4247339077546883,-128,0.0,0.0,0.0,Winter,No Holiday,Yes
12/15/2017,658,8,-66,64,11,0.387227572225038,-122,0.0,0.0,0.0,Winter,No Holiday,Yes
12/15/2017,330,9,-59,60,6,0.3365433350228079,-124,0.09,0.0,0.0,Winter,No Holiday,Yes
12/15/2017,221,10,-46,52,8,0.31474911302584896,-129,0.34,0.0,0.0,Winter,No Holiday,Yes
12/15/2017,279,11,-29,46,10,0.3963507349214394,-129,0.42,0.0,0.0,Winter,No Holiday,Yes
12/15/2017,309,12,-25,43,7,0.43993917891535733,-133,0.34,0.0,0.0,Winter,No Holiday,Yes
12/15/2017,325,13,-16,40,3,0.4262544348707552,-134,0.32,0.0,0.0,Winter,No Holiday,Yes
12/15/2017,329,14,-7,39,8,0.40496705524581855,-129,0.35,0.0,0.0,Winter,No Holiday,Yes
12/15/2017,342,15,1,35,15,0.46578813988849466,-135,0.42,0.0,0.0,Winter,No Holiday,Yes
12/15/2017,354,16,0,37,6,0.4901165737455651,-129,0.13,0.0,0.0,Winter,No Holiday,Yes
12/15/2017,464,17,-2,39,8,0.5012671059300557,-125,0.0,0.0,0.0,Winter,No Holiday,Yes
12/15/2017,682,18,1,43,9,0.7389761784085149,-110,0.0,0.0,0.0,Winter,No Holiday,Yes
12/15/2017,451,19,6,41,12,0.7719209325899644,-111,0.0,0.0,0.0,Winter,No Holiday,Yes
12/15/2017,320,20,9,42,12,0.5504308160162189,-105,0.0,0.0,0.0,Winter,No Holiday,Yes
12/15/2017,300,21,7,47,27,0.6365940192600101,-93,0.0,0.0,0.0,Winter,No Holiday,Yes
12/15/2017,296,22,-1,49,20,0.4272681196147998,-95,0.0,0.0,0.0,Winter,No Holiday,Yes
12/15/2017,247,23,-13,60,25,0.3877344145970603,-80,0.0,0.0,0.0,Winter,No Holiday,Yes
12/16/2017,217,0,-26,73,34,0.3852002027369488,-67,0.0,0.0,0.0,Winter,No Holiday,Yes
12/16/2017,302,1,-34,76,29,0.2812975164723771,-70,0.0,0.0,0.0,Winter,No Holiday,Yes
12/16/2017,228,2,-41,73,21,0.2736948808920426,-82,0.0,0.0,0.0,Winter,No Holiday,Yes
12/16/2017,129,3,-45,71,16,0.3162696401419159,-89,0.0,0.0,0.0,Winter,No Holiday,Yes
12/16/2017,80,4,-50,70,27,0.3421186011150532,-96,0.0,0.0,0.0,Winter,No Holiday,Yes
12/16/2017,45,5,-56,72,20,0.3218449062341612,-98,0.0,0.0,0.0,Winter,No Holiday,Yes
12/16/2017,66,6,-61,69,29,0.3740496705524582,-108,0.0,0.0,0.0,Winter,No Holiday,Yes
12/16/2017,90,7,-67,64,21,0.481500253421186,-123,0.0,0.0,0.0,Winter,No Holiday,Yes
12/16/2017,190,8,-73,62,26,0.5499239736441967,-133,0.0,0.0,0.0,Winter,No Holiday,Yes
12/16/2017,195,9,-72,47,28,0.8601115053218449,-166,0.18,0.0,0.0,Winter,No Holiday,Yes
12/16/2017,201,10,-62,42,23,0.9457678661936137,-170,0.52,0.0,0.0,Winter,No Holiday,Yes
12/16/2017,239,11,-52,30,40,0.9954384186517993,-201,0.86,0.0,0.0,Winter,No Holiday,Yes
12/16/2017,252,12,-41,28,38,0.9989863152559553,-199,1.08,0.0,0.0,Winter,No Holiday,Yes
12/16/2017,296,13,-37,23,40,0.9898631525595538,-218,1.12,0.0,0.0,Winter,No Holiday,Yes
12/16/2017,292,14,-34,22,43,0.9827673593512417,-221,1.07,0.0,0.0,Winter,No Holiday,Yes
12/16/2017,291,15,-33,22,50,1.0,-220,0.86,0.0,0.0,Winter,No Holiday,Yes
12/16/2017,258,16,-33,24,35,1.0,-210,0.54,0.0,0.0,Winter,No Holiday,Yes
12/16/2017,277,17,-46,26,26,1.0,-212,0.17,0.0,0.0,Winter,No Holiday,Yes
12/16/2017,212,18,-53,28,35,1.0,-210,0.0,0.0,0.0,Winter,No Holiday,Yes
12/16/2017,173,19,-60,32,24,1.0,-200,0.0,0.0,0.0,Winter,No Holiday,Yes
12/16/2017,143,20,-66,37,34,1.0,-189,0.0,0.0,0.0,Winter,No Holiday,Yes
12/16/2017,159,21,-71,39,32,1.0,-187,0.0,0.0,0.0,Winter,No Holiday,Yes
12/16/2017,155,22,-76,41,16,1.0,-186,0.0,0.0,0.0,Winter,No Holiday,Yes
12/16/2017,142,23,-80,41,22,1.0,-189,0.0,0.0,0.0,Winter,No Holiday,Yes
12/17/2017,175,0,-81,41,20,1.0,-190,0.0,0.0,0.0,Winter,No Holiday,Yes
12/17/2017,146,1,-84,40,16,1.0,-196,0.0,0.0,0.0,Winter,No Holiday,Yes
12/17/2017,132,2,-87,40,28,1.0,-198,0.0,0.0,0.0,Winter,No Holiday,Yes
12/17/2017,100,3,-90,40,31,1.0,-201,0.0,0.0,0.0,Winter,No Holiday,Yes
12/17/2017,41,4,-95,40,19,1.0,-206,0.0,0.0,0.0,Winter,No Holiday,Yes
12/17/2017,31,5,-97,41,31,1.0,-205,0.0,0.0,0.0,Winter,No Holiday,Yes
12/17/2017,39,6,-99,42,23,1.0,-204,0.0,0.0,0.0,Winter,No Holiday,Yes
12/17/2017,53,7,-102,42,23,1.0,-206,0.0,0.0,0.0,Winter,No Holiday,Yes
12/17/2017,94,8,-107,43,9,1.0,-208,0.0,0.0,0.0,Winter,No Holiday,Yes
12/17/2017,122,9,-105,38,11,0.9746578813988849,-221,0.19,0.0,0.0,Winter,No Holiday,Yes
12/17/2017,142,10,-85,31,15,0.998479472883933,-226,0.58,0.0,0.0,Winter,No Holiday,Yes
12/17/2017,189,11,-72,29,18,0.9624936644703497,-222,0.88,0.0,0.0,Winter,No Holiday,Yes
12/17/2017,216,12,-49,25,26,0.9827673593512417,-219,1.08,0.0,0.0,Winter,No Holiday,Yes
12/17/2017,223,13,-45,25,32,0.9944247339077545,-216,1.14,0.0,0.0,Winter,No Holiday,Yes
12/17/2017,268,14,-32,26,31,0.9660415610745058,-200,1.07,0.0,0.0,Winter,No Holiday,Yes
12/17/2017,278,15,-25,28,20,1.0,-185,0.85,0.0,0.0,Winter,No Holiday,Yes
12/17/2017,256,16,-27,31,23,1.0,-175,0.54,0.0,0.0,Winter,No Holiday,Yes
12/17/2017,266,17,-38,35,24,1.0,-170,0.17,0.0,0.0,Winter,No Holiday,Yes
12/17/2017,204,18,-47,37,18,1.0,-172,0.01,0.0,0.0,Winter,No Holiday,Yes
12/17/2017,157,19,-56,39,11,1.0,-173,0.0,0.0,0.0,Winter,No Holiday,Yes
12/17/2017,166,20,-60,42,8,1.0,-168,0.0,0.0,0.0,Winter,No Holiday,Yes
12/17/2017,168,21,-65,45,7,1.0,-164,0.0,0.0,0.0,Winter,No Holiday,Yes
12/17/2017,172,22,-66,50,6,0.994931576279777,-153,0.0,0.0,0.0,Winter,No Holiday,Yes
12/17/2017,138,23,-69,53,7,1.0,-148,0.0,0.0,0.0,Winter,No Holiday,Yes
12/18/2017,151,0,-59,50,6,1.0,-146,0.0,0.0,0.0,Winter,No Holiday,Yes
12/18/2017,97,1,-53,48,4,0.8297009630005068,-146,0.0,0.0,0.0,Winter,No Holiday,Yes
12/18/2017,38,2,-50,65,4,0.4880892042574759,-105,0.0,0.0,0.2,Winter,No Holiday,Yes
12/18/2017,32,3,-53,76,10,0.3750633552965028,-88,0.0,0.3,0.5,Winter,No Holiday,Yes
12/18/2017,29,4,-54,81,7,0.12316269640141916,-81,0.0,0.0,0.7,Winter,No Holiday,Yes
12/18/2017,27,5,-53,81,9,0.45413076533198177,-80,0.0,0.0,0.8,Winter,No Holiday,Yes
12/18/2017,45,6,-52,85,9,0.12366953877344147,-73,0.0,0.4,1.3,Winter,No Holiday,Yes
12/18/2017,96,7,-50,85,7,0.08058793715154587,-71,0.0,0.0,1.8,Winter,No Holiday,Yes
12/18/2017,146,8,-46,86,12,0.24379118094272684,-65,0.0,0.0,2.0,Winter,No Holiday,Yes
12/18/2017,52,9,-43,89,10,0.016218955904713638,-58,0.0,1.6,4.0,Winter,No Holiday,Yes
12/18/2017,36,10,-37,87,10,0.26051697921946276,-55,0.03,0.0,4.8,Winter,No Holiday,Yes
12/18/2017,44,11,-29,85,12,0.10947795235681704,-50,0.06,0.0,4.8,Winter,No Holiday,Yes
12/18/2017,62,12,-18,83,12,0.16421692853522554,-43,0.09,1.1,5.1,Winter,No Holiday,Yes
12/18/2017,76,13,-9,84,12,0.15509376583882412,-32,0.09,0.0,5.0,Winter,No Holiday,Yes
12/18/2017,116,14,5,76,9,0.17080587937151545,-32,0.17,0.0,4.2,Winter,No Holiday,Yes
12/18/2017,137,15,16,73,9,0.19969589457678663,-27,0.6,0.0,3.2,Winter,No Holiday,Yes
12/18/2017,181,16,18,76,8,0.1941206284845413,-19,0.47,0.0,2.7,Winter,No Holiday,Yes
12/18/2017,175,17,4,84,8,0.1469842878864673,-19,0.15,0.0,2.7,Winter,No Holiday,Yes
12/18/2017,281,18,0,88,6,0.12671059300557527,-17,0.0,0.0,2.7,Winter,No Holiday,Yes
12/18/2017,198,19,13,65,11,0.5549923973644196,-45,0.0,0.0,2.7,Winter,No Holiday,Yes
12/18/2017,165,20,33,65,32,0.5803345159655346,-26,0.0,0.0,2.7,Winter,No Holiday,Yes
12/18/2017,148,21,28,73,24,0.40750126710593004,-15,0.0,0.0,2.6,Winter,No Holiday,Yes
12/18/2017,160,22,15,82,24,0.2584896097313735,-12,0.0,0.0,2.6,Winter,No Holiday,Yes
12/18/2017,128,23,1,81,29,0.26558540293968574,-27,0.0,0.0,2.6,Winter,No Holiday,Yes
12/19/2017,122,0,-10,73,23,0.4328433857070451,-52,0.0,0.0,2.6,Winter,No Holiday,Yes
12/19/2017,122,1,-20,72,8,0.48251393816523064,-63,0.0,0.0,2.6,Winter,No Holiday,Yes
12/19/2017,93,2,-27,72,9,0.4880892042574759,-70,0.0,0.0,2.6,Winter,No Holiday,Yes
12/19/2017,55,3,-28,58,16,0.6528129751647237,-99,0.0,0.0,2.6,Winter,No Holiday,Yes
12/19/2017,39,4,-29,59,18,0.638114546376077,-98,0.0,0.0,2.6,Winter,No Holiday,Yes
12/19/2017,55,5,-39,66,7,0.5990876837303598,-93,0.0,0.0,2.6,Winter,No Holiday,Yes
12/19/2017,78,6,-43,70,16,0.5788139888494678,-89,0.0,0.0,2.6,Winter,No Holiday,Yes
12/19/2017,165,7,-44,64,28,0.6791687785098833,-101,0.0,0.0,2.6,Winter,No Holiday,Yes
12/19/2017,390,8,-52,58,22,0.7942219969589457,-121,0.0,0.0,2.5,Winter,No Holiday,Yes
12/19/2017,199,9,-53,48,26,0.9036999493157627,-146,0.18,0.0,2.5,Winter,No Holiday,Yes
12/19/2017,151,10,-46,41,28,0.9062341611758743,-158,0.57,0.0,2.5,Winter,No Holiday,Yes
12/19/2017,174,11,-35,35,22,0.8692346680182462,-167,0.87,0.0,2.5,Winter,No Holiday,Yes
12/19/2017,191,12,-25,31,26,0.8874809934110491,-173,1.08,0.0,2.3,Winter,No Holiday,Yes
12/19/2017,189,13,-22,25,32,0.984794728839331,-196,1.17,0.0,2.2,Winter,No Holiday,Yes
12/19/2017,178,14,-22,23,37,0.9853015712113532,-205,1.09,0.0,2.2,Winter,No Holiday,Yes
12/19/2017,195,15,-13,26,30,1.0,-183,0.91,0.0,2.1,Winter,No Holiday,Yes
12/19/2017,211,16,-18,31,31,0.9964521033958438,-167,0.56,0.0,2.0,Winter,No Holiday,Yes
12/19/2017,256,17,-27,35,18,1.0,-160,0.18,0.0,2.0,Winter,No Holiday,Yes
12/19/2017,384,18,-38,42,33,1.0,-148,0.0,0.0,2.0,Winter,No Holiday,Yes
12/19/2017,276,19,-45,51,20,1.0,-131,0.0,0.0,2.0,Winter,No Holiday,Yes
12/19/2017,225,20,-49,55,20,1.0,-125,0.0,0.0,2.0,Winter,No Holiday,Yes
12/19/2017,224,21,-50,57,19,1.0,-122,0.0,0.0,2.0,Winter,No Holiday,Yes
12/19/2017,213,22,-55,56,15,1.0,-129,0.0,0.0,2.0,Winter,No Holiday,Yes
12/19/2017,149,23,-58,57,17,1.0,-129,0.0,0.0,2.0,Winter,No Holiday,Yes
12/20/2017,142,0,-65,63,15,0.8307146477445514,-123,0.0,0.0,2.0,Winter,No Holiday,Yes
12/20/2017,172,1,-73,67,11,0.7937151545869234,-123,0.0,0.0,2.0,Winter,No Holiday,Yes
12/20/2017,108,2,-78,68,9,0.8185504308160162,-126,0.0,0.0,2.0,Winter,No Holiday,Yes
12/20/2017,71,3,-81,70,13,0.7754688291941205,-126,0.0,0.0,2.0,Winter,No Holiday,Yes
12/20/2017,38,4,-85,73,10,0.8596046629498225,-124,0.0,0.0,2.0,Winter,No Holiday,Yes
12/20/2017,56,5,-83,67,9,0.7800304105423213,-133,0.0,0.0,2.0,Winter,No Holiday,Yes
12/20/2017,97,6,-82,66,9,0.857070451089711,-134,0.0,0.0,2.0,Winter,No Holiday,Yes
12/20/2017,213,7,-81,67,9,0.8667004561581347,-131,0.0,0.0,2.0,Winter,No Holiday,Yes
12/20/2017,466,8,-78,65,11,0.8672072985301571,-132,0.0,0.0,2.0,Winter,No Holiday,Yes
12/20/2017,239,9,-67,62,11,0.8727825646224023,-127,0.09,0.0,2.0,Winter,No Holiday,Yes
12/20/2017,162,10,-54,56,11,0.873796249366447,-128,0.28,0.0,2.0,Winter,No Holiday,Yes
12/20/2017,204,11,-42,51,11,0.8844399391789153,-128,0.4,0.0,1.9,Winter,No Holiday,Yes
12/20/2017,209,12,-32,49,13,0.8596046629498225,-124,0.53,0.0,1.9,Winter,No Holiday,Yes
12/20/2017,228,13,-13,43,10,0.8869741510390268,-123,0.8,0.0,1.7,Winter,No Holiday,Yes
12/20/2017,243,14,-5,44,10,0.8950836289913836,-112,0.71,0.0,1.7,Winter,No Holiday,Yes
12/20/2017,240,15,-2,45,10,0.9249873289406993,-107,0.41,0.0,1.6,Winter,No Holiday,Yes
12/20/2017,225,16,-5,48,11,0.8590978205778003,-101,0.12,0.0,1.6,Winter,No Holiday,Yes
12/20/2017,237,17,-9,70,11,0.13786112519006588,-56,0.02,0.0,2.2,Winter,No Holiday,Yes
12/20/2017,329,18,-14,79,16,0.3421186011150532,-45,0.0,0.1,2.2,Winter,No Holiday,Yes
12/20/2017,190,19,-15,81,18,0.366953877344146,-43,0.0,0.0,2.2,Winter,No Holiday,Yes
12/20/2017,165,20,-19,86,9,0.3411049163710086,-39,0.0,0.0,2.4,Winter,No Holiday,Yes
12/20/2017,197,21,-20,83,12,0.44450076026355806,-45,0.0,0.1,2.4,Winter,No Holiday,Yes
12/20/2017,184,22,-16,82,4,0.45717181956411557,-42,0.0,0.0,2.3,Winter,No Holiday,Yes
12/20/2017,153,23,-11,87,14,0.16320324379118095,-29,0.0,0.0,2.2,Winter,No Holiday,Yes
12/21/2017,166,0,-13,90,20,0.11758743030917385,-27,0.0,0.0,2.2,Winter,No Holiday,Yes
12/21/2017,189,1,-18,90,16,0.11961479979726306,-32,0.0,0.0,2.2,Winter,No Holiday,Yes
12/21/2017,132,2,-22,88,14,0.16269640141915864,-39,0.0,0.0,2.2,Winter,No Holiday,Yes
12/21/2017,79,3,-29,89,13,0.1322858590978206,-44,0.0,0.0,2.2,Winter,No Holiday,Yes
12/21/2017,58,4,-36,91,12,0.10846426761277243,-48,0.0,0.0,2.2,Winter,No Holiday,Yes
12/21/2017,49,5,-43,91,15,0.10440952863659402,-55,0.0,0.0,2.2,Winter,No Holiday,Yes
12/21/2017,84,6,-48,91,11,0.12113532691332995,-60,0.0,0.0,2.2,Winter,No Holiday,Yes
12/21/2017,178,7,-53,90,11,0.1439432336543335,-66,0.0,0.0,2.2,Winter,No Holiday,Yes
12/21/2017,423,8,-56,89,9,0.17435377597567156,-71,0.0,0.0,2.2,Winter,No Holiday,Yes
12/21/2017,265,9,-53,88,4,0.22098327420172326,-69,0.21,0.0,2.2,Winter,No Holiday,Yes
12/21/2017,169,10,-30,71,7,0.2944754181449569,-75,0.67,0.0,2.1,Winter,No Holiday,Yes
12/21/2017,243,11,-7,62,7,0.24936644703497213,-70,0.77,0.0,2.0,Winter,No Holiday,Yes
12/21/2017,290,12,19,40,20,0.9163710086163203,-103,1.04,0.0,1.9,Winter,No Holiday,Yes
12/21/2017,285,13,32,42,18,0.670045615813482,-85,1.08,0.0,1.8,Winter,No Holiday,Yes
12/21/2017,255,14,43,47,23,0.46933603649265077,-60,0.96,0.0,1.6,Winter,No Holiday,Yes
12/21/2017,316,15,44,46,14,0.5504308160162189,-62,0.78,0.0,1.0,Winter,No Holiday,Yes
12/21/2017,301,16,41,51,18,0.5499239736441967,-51,0.48,0.0,0.9,Winter,No Holiday,Yes
12/21/2017,366,17,29,60,13,0.590978205778003,-41,0.16,0.0,0.8,Winter,No Holiday,Yes
12/21/2017,531,18,17,64,13,0.5641155600608211,-43,0.0,0.0,0.8,Winter,No Holiday,Yes
12/21/2017,355,19,8,71,9,0.45413076533198177,-38,0.0,0.0,0.8,Winter,No Holiday,Yes
12/21/2017,288,20,2,72,7,0.4880892042574759,-42,0.0,0.0,0.8,Winter,No Holiday,Yes
12/21/2017,248,21,-4,74,6,0.5261023821591484,-44,0.0,0.0,0.8,Winter,No Holiday,Yes
12/21/2017,252,22,-11,78,6,0.4247339077546883,-44,0.0,0.0,0.8,Winter,No Holiday,Yes
12/21/2017,212,23,-15,79,6,0.40243284338570706,-46,0.0,0.0,0.8,Winter,No Holiday,Yes
12/22/2017,196,0,-17,79,5,0.38874809934110494,-48,0.0,0.0,0.8,Winter,Holiday,Yes
12/22/2017,250,1,-16,79,6,0.3836796756208819,-47,0.0,0.0,0.8,Winter,Holiday,Yes
12/22/2017,161,2,-11,79,7,0.35935124176381145,-42,0.0,0.0,0.8,Winter,Holiday,Yes
12/22/2017,99,3,-6,76,5,0.3862138874809934,-43,0.0,0.0,0.7,Winter,Holiday,Yes
12/22/2017,64,4,-3,76,9,0.3715154586923467,-40,0.0,0.0,0.7,Winter,Holiday,Yes
