date,rented_bike_count,hour,temp_celcius,humidity_percent,wind_speed_m_per_s,visibility_10m,dew_point_temp_celcius,solar_radiation_mj_per_m2,rainfall_mm,snowfall_cm,seasons,holiday,functioning_day,day_of_week,holiday_code,functioning_day_code,seasons_code
2017-09-12,275,19,15,48,4,0.9381652306132792,-83,0.0,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-09-12,298,20,8,51,14,0.9229599594526102,-82,0.0,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-09-12,321,21,-1,55,7,0.8246325392802838,-80,0.0,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-09-12,289,22,-5,55,6,0.825139381652306,-84,0.0,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-09-12,265,23,-1,54,13,0.7820577800304105,-83,0.0,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-10-12,326,0,-2,55,10,0.8119614799797262,-81,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-10-12,280,1,-2,54,5,0.8717688798783578,-84,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-10-12,243,2,2,52,7,0.8611251900658895,-85,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-10-12,169,3,3,53,5,0.8722757222503801,-81,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-10-12,71,4,4,52,16,0.9067410035478966,-83,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-10-12,13,5,3,74,10,0.07653319817536747,-37,0.0,0.0,0.7,Winter,No Holiday,Yes,Thursday,0,1,3
2017-10-12,9,6,-5,90,9,0.03243791180942727,-19,0.0,2.5,2.7,Winter,No Holiday,Yes,Thursday,0,1,3
2017-10-12,20,7,-4,92,11,0.0476431829700963,-15,0.0,0.0,4.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-10-12,35,8,-2,90,12,0.17790167257982767,-16,0.0,0.0,4.1,Winter,No Holiday,Yes,Thursday,0,1,3
2017-10-12,31,9,2,90,10,0.1409021794221997,-12,0.0,1.6,4.3,Winter,No Holiday,Yes,Thursday,0,1,3
2017-10-12,19,10,5,91,4,0.05879371515458692,-8,0.0,0.0,4.3,Winter,No Holiday,Yes,Thursday,0,1,3
2017-10-12,58,11,9,92,9,0.05575266092245312,-2,0.03,0.0,3.9,Winter,No Holiday,Yes,Thursday,0,1,3
2017-10-12,119,12,23,88,3,0.11049163710086163,5,0.28,0.0,3.1,Winter,No Holiday,Yes,Thursday,0,1,3
2017-10-12,182,13,33,87,11,0.10288900152052712,13,0.54,0.0,2.1,Winter,No Holiday,Yes,Thursday,0,1,3
2017-10-12,235,14,42,85,7,0.15103902686264573,18,0.65,0.0,1.4,Winter,No Holiday,Yes,Thursday,0,1,3
2017-10-12,180,15,67,63,45,0.3487075519513431,1,0.35,0.0,1.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-10-12,214,16,54,71,35,0.30157121135326914,5,0.2,0.0,0.5,Winter,No Holiday,Yes,Thursday,0,1,3
2017-10-12,226,17,36,65,43,0.5240750126710593,-23,0.03,0.0,0.4,Winter,No Holiday,Yes,Thursday,0,1,3
2017-10-12,210,18,20,61,30,1.0,-47,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-10-12,181,19,16,53,40,1.0,-69,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-10-12,165,20,6,57,39,0.9766852508869741,-69,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-10-12,167,21,0,59,30,0.9300557526609224,-70,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-10-12,152,22,-10,56,47,1.0,-86,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-10-12,148,23,-14,43,43,1.0,-123,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-11-12,125,0,-25,39,34,1.0,-145,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-11-12,111,1,-34,36,38,1.0,-163,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-11-12,67,2,-42,35,34,1.0,-174,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-11-12,45,3,-47,38,24,1.0,-168,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-11-12,44,4,-52,35,32,1.0,-183,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-11-12,86,5,-56,38,32,0.9868220983274201,-176,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-11-12,136,6,-59,39,29,0.9893563101875316,-176,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-11-12,325,7,-60,39,31,0.9979726305119108,-177,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-11-12,653,8,-60,38,36,0.996958945767866,-180,0.01,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-11-12,326,9,-59,36,51,0.9700963000506841,-186,0.1,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-11-12,212,10,-53,32,45,1.0,-194,0.62,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-11-12,226,11,-47,36,38,1.0,-175,1.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-11-12,247,12,-52,33,46,0.9863152559553978,-190,1.26,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-11-12,241,13,-54,32,51,0.9929042067916878,-195,1.24,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-11-12,253,14,-54,31,41,0.9721236695387734,-199,1.13,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-11-12,269,15,-55,33,45,1.0,-192,0.92,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-11-12,277,16,-60,40,40,1.0,-174,0.55,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-11-12,361,17,-71,44,42,1.0,-173,0.18,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-11-12,557,18,-79,43,33,1.0,-183,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-11-12,371,19,-86,45,39,1.0,-184,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-11-12,254,20,-93,49,38,1.0,-180,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-11-12,266,21,-97,51,25,1.0,-179,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-11-12,222,22,-102,50,30,1.0,-186,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-11-12,174,23,-107,53,12,1.0,-184,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-12,133,0,-110,51,11,1.0,-191,0.0,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-12-12,127,1,-112,51,11,1.0,-193,0.0,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-12-12,95,2,-115,50,7,1.0,-198,0.0,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-12-12,54,3,-116,50,22,0.9974657881398885,-199,0.0,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-12-12,46,4,-116,47,21,0.9908768373035985,-206,0.0,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-12-12,65,5,-116,45,28,0.9751647237709072,-211,0.0,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-12-12,104,6,-118,47,25,0.9863152559553978,-208,0.0,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-12-12,280,7,-121,50,23,0.9640141915864165,-204,0.0,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-12-12,580,8,-123,52,13,0.9564115560060821,-201,0.0,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-12-12,275,9,-118,46,29,0.9776989356310187,-211,0.1,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-12-12,184,10,-105,45,33,0.9265078560567663,-201,0.6,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-12-12,201,11,-94,42,31,0.9062341611758743,-199,0.93,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-12-12,228,12,-83,35,29,0.983274201723264,-210,1.14,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-12-12,225,13,-69,37,24,0.9771920932589964,-191,1.22,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-12-12,258,14,-54,32,20,0.9645210339584389,-195,1.12,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-12-12,250,15,-58,30,28,1.0,-206,0.92,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-12-12,248,16,-60,29,28,0.9913836796756208,-212,0.58,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-12-12,305,17,-70,32,26,1.0,-209,0.19,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-12-12,529,18,-77,36,10,1.0,-202,0.0,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-12-12,350,19,-82,43,11,1.0,-185,0.0,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-12-12,260,20,-84,42,10,1.0,-190,0.0,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-12-12,270,21,-88,43,14,0.9994931576279777,-191,0.0,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-12-12,256,22,-90,45,13,0.9994931576279777,-187,0.0,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-12-12,173,23,-93,47,21,1.0,-185,0.0,0.0,0.0,Winter,No Holiday,Yes,Tuesday,0,1,3
2017-12-13,168,0,-95,48,13,0.9979726305119108,-184,0.0,0.0,0.0,Winter,No Holiday,Yes,Wednesday,0,1,3
2017-12-13,183,1,-102,52,16,0.998479472883933,-182,0.0,0.0,0.0,Winter,No Holiday,Yes,Wednesday,0,1,3
2017-12-13,120,2,-104,53,18,0.9741510390268626,-181,0.0,0.0,0.0,Winter,No Holiday,Yes,Wednesday,0,1,3
2017-12-13,79,3,-109,55,18,0.9559047136340597,-181,0.0,0.0,0.0,Winter,No Holiday,Yes,Wednesday,0,1,3
2017-12-13,41,4,-114,58,13,0.952863659401926,-180,0.0,0.0,0.0,Winter,No Holiday,Yes,Wednesday,0,1,3
2017-12-13,68,5,-115,58,11,0.9609731373542828,-181,0.0,0.0,0.0,Winter,No Holiday,Yes,Wednesday,0,1,3
2017-12-13,109,6,-119,57,11,0.9868220983274201,-187,0.0,0.0,0.0,Winter,No Holiday,Yes,Wednesday,0,1,3
2017-12-13,310,7,-117,53,16,0.9989863152559553,-193,0.0,0.0,0.0,Winter,No Holiday,Yes,Wednesday,0,1,3
2017-12-13,591,8,-114,47,33,1.0,-204,0.0,0.0,0.0,Winter,No Holiday,Yes,Wednesday,0,1,3
2017-12-13,340,9,-111,46,34,0.9903699949315763,-204,0.1,0.0,0.0,Winter,No Holiday,Yes,Wednesday,0,1,3
2017-12-13,202,10,-95,39,21,0.9366447034972123,-209,0.6,0.0,0.0,Winter,No Holiday,Yes,Wednesday,0,1,3
2017-12-13,251,11,-81,35,18,0.9016725798276736,-209,0.96,0.0,0.0,Winter,No Holiday,Yes,Wednesday,0,1,3
2017-12-13,267,12,-65,30,29,0.9721236695387734,-212,1.17,0.0,0.0,Winter,No Holiday,Yes,Wednesday,0,1,3
2017-12-13,251,13,-58,28,29,0.9427268119614799,-214,1.23,0.0,0.0,Winter,No Holiday,Yes,Wednesday,0,1,3
2017-12-13,240,14,-47,27,29,0.9406994424733908,-208,1.12,0.0,0.0,Winter,No Holiday,Yes,Wednesday,0,1,3
2017-12-13,240,15,-49,26,31,0.9427268119614799,-215,0.89,0.0,0.0,Winter,No Holiday,Yes,Wednesday,0,1,3
2017-12-13,278,16,-45,26,22,1.0,-211,0.56,0.0,0.0,Winter,No Holiday,Yes,Wednesday,0,1,3
2017-12-13,392,17,-56,29,17,1.0,-208,0.18,0.0,0.0,Winter,No Holiday,Yes,Wednesday,0,1,3
2017-12-13,537,18,-66,33,11,1.0,-202,0.0,0.0,0.0,Winter,No Holiday,Yes,Wednesday,0,1,3
2017-12-13,373,19,-66,31,16,1.0,-209,0.0,0.0,0.0,Winter,No Holiday,Yes,Wednesday,0,1,3
2017-12-13,263,20,-76,35,8,1.0,-204,0.0,0.0,0.0,Winter,No Holiday,Yes,Wednesday,0,1,3
2017-12-13,271,21,-83,39,10,1.0,-198,0.0,0.0,0.0,Winter,No Holiday,Yes,Wednesday,0,1,3
2017-12-13,271,22,-89,39,1,1.0,-203,0.0,0.0,0.0,Winter,No Holiday,Yes,Wednesday,0,1,3
2017-12-13,174,23,-92,44,4,0.9888494678155093,-192,0.0,0.0,0.0,Winter,No Holiday,Yes,Wednesday,0,1,3
2017-12-14,171,0,-95,50,6,0.9761784085149517,-180,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-12-14,170,1,-98,48,8,1.0,-187,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-12-14,107,2,-106,44,8,0.9508362899138367,-205,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-12-14,80,3,-107,48,4,0.8231120121642169,-196,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-12-14,52,4,-110,50,8,0.857070451089711,-194,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-12-14,62,5,-108,48,8,0.8215914850481499,-196,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-12-14,108,6,-110,55,8,0.7673593512417638,-182,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-12-14,279,7,-109,57,11,0.6893056259503294,-177,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-12-14,621,8,-104,54,11,0.7121135326913329,-179,0.01,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-12-14,305,9,-94,44,5,0.8378104409528636,-194,0.13,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-12-14,189,10,-77,43,9,0.774455144450076,-181,0.35,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-12-14,247,11,-61,38,10,0.7906741003547896,-181,0.52,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-12-14,278,12,-49,34,13,0.8824125696908262,-183,0.6,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-12-14,282,13,-38,32,9,0.9123162696401419,-181,0.52,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-12-14,294,14,-27,28,7,0.9275215408008108,-187,0.65,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-12-14,301,15,-25,29,11,0.8312214901165736,-181,0.48,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-12-14,335,16,-24,28,9,0.9381652306132792,-184,0.35,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-12-14,382,17,-29,31,6,0.8596046629498225,-177,0.09,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-12-14,612,18,-35,35,11,0.7029903699949315,-167,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-12-14,410,19,-42,40,9,0.6026355803345159,-158,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-12-14,277,20,-48,43,11,0.6943740496705524,-154,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-12-14,316,21,-48,45,8,0.6710593005575266,-149,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-12-14,309,22,-49,44,11,0.680182463253928,-153,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-12-14,211,23,-56,53,12,0.6401419158641662,-136,0.0,0.0,0.0,Winter,No Holiday,Yes,Thursday,0,1,3
2017-12-15,227,0,-57,53,6,0.6259503294475418,-137,0.0,0.0,0.0,Winter,No Holiday,Yes,Friday,0,1,3
2017-12-15,241,1,-63,57,4,0.5681702990369994,-134,0.0,0.0,0.0,Winter,No Holiday,Yes,Friday,0,1,3
2017-12-15,162,2,-68,58,4,0.5382665990876837,-136,0.0,0.0,0.0,Winter,No Holiday,Yes,Friday,0,1,3
2017-12-15,110,3,-69,56,5,0.5494171312721743,-142,0.0,0.0,0.0,Winter,No Holiday,Yes,Friday,0,1,3
2017-12-15,69,4,-71,59,8,0.5225544855549924,-137,0.0,0.0,0.0,Winter,No Holiday,Yes,Friday,0,1,3
2017-12-15,68,5,-75,64,9,0.4875823618854536,-131,0.0,0.0,0.0,Winter,No Holiday,Yes,Friday,0,1,3
2017-12-15,129,6,-74,64,7,0.4455144450076026,-130,0.0,0.0,0.0,Winter,No Holiday,Yes,Friday,0,1,3
2017-12-15,285,7,-70,63,6,0.4247339077546883,-128,0.0,0.0,0.0,Winter,No Holiday,Yes,Friday,0,1,3
2017-12-15,658,8,-66,64,11,0.387227572225038,-122,0.0,0.0,0.0,Winter,No Holiday,Yes,Friday,0,1,3
2017-12-15,330,9,-59,60,6,0.3365433350228079,-124,0.09,0.0,0.0,Winter,No Holiday,Yes,Friday,0,1,3
2017-12-15,221,10,-46,52,8,0.31474911302584896,-129,0.34,0.0,0.0,Winter,No Holiday,Yes,Friday,0,1,3
2017-12-15,279,11,-29,46,10,0.3963507349214394,-129,0.42,0.0,0.0,Winter,No Holiday,Yes,Friday,0,1,3
2017-12-15,309,12,-25,43,7,0.43993917891535733,-133,0.34,0.0,0.0,Winter,No Holiday,Yes,Friday,0,1,3
2017-12-15,325,13,-16,40,3,0.4262544348707552,-134,0.32,0.0,0.0,Winter,No Holiday,Yes,Friday,0,1,3
2017-12-15,329,14,-7,39,8,0.40496705524581855,-129,0.35,0.0,0.0,Winter,No Holiday,Yes,Friday,0,1,3
2017-12-15,342,15,1,35,15,0.46578813988849466,-135,0.42,0.0,0.0,Winter,No Holiday,Yes,Friday,0,1,3
2017-12-15,354,16,0,37,6,0.4901165737455651,-129,0.13,0.0,0.0,Winter,No Holiday,Yes,Friday,0,1,3
2017-12-15,464,17,-2,39,8,0.5012671059300557,-125,0.0,0.0,0.0,Winter,No Holiday,Yes,Friday,0,1,3
2017-12-15,682,18,1,43,9,0.7389761784085149,-110,0.0,0.0,0.0,Winter,No Holiday,Yes,Friday,0,1,3
2017-12-15,451,19,6,41,12,0.7719209325899644,-111,0.0,0.0,0.0,Winter,No Holiday,Yes,Friday,0,1,3
2017-12-15,320,20,9,42,12,0.5504308160162189,-105,0.0,0.0,0.0,Winter,No Holiday,Yes,Friday,0,1,3
2017-12-15,300,21,7,47,27,0.6365940192600101,-93,0.0,0.0,0.0,Winter,No Holiday,Yes,Friday,0,1,3
2017-12-15,296,22,-1,49,20,0.4272681196147998,-95,0.0,0.0,0.0,Winter,No Holiday,Yes,Friday,0,1,3
2017-12-15,247,23,-13,60,25,0.3877344145970603,-80,0.0,0.0,0.0,Winter,No Holiday,Yes,Friday,0,1,3
2017-12-16,217,0,-26,73,34,0.3852002027369488,-67,0.0,0.0,0.0,Winter,No Holiday,Yes,Saturday,0,1,3
2017-12-16,302,1,-34,76,29,0.2812975164723771,-70,0.0,0.0,0.0,Winter,No Holiday,Yes,Saturday,0,1,3
2017-12-16,228,2,-41,73,21,0.2736948808920426,-82,0.0,0.0,0.0,Winter,No Holiday,Yes,Saturday,0,1,3
2017-12-16,129,3,-45,71,16,0.3162696401419159,-89,0.0,0.0,0.0,Winter,No Holiday,Yes,Saturday,0,1,3
2017-12-16,80,4,-50,70,27,0.3421186011150532,-96,0.0,0.0,0.0,Winter,No Holiday,Yes,Saturday,0,1,3
2017-12-16,45,5,-56,72,20,0.3218449062341612,-98,0.0,0.0,0.0,Winter,No Holiday,Yes,Saturday,0,1,3
2017-12-16,66,6,-61,69,29,0.3740496705524582,-108,0.0,0.0,0.0,Winter,No Holiday,Yes,Saturday,0,1,3
2017-12-16,90,7,-67,64,21,0.481500253421186,-123,0.0,0.0,0.0,Winter,No Holiday,Yes,Saturday,0,1,3
2017-12-16,190,8,-73,62,26,0.5499239736441967,-133,0.0,0.0,0.0,Winter,No Holiday,Yes,Saturday,0,1,3
2017-12-16,195,9,-72,47,28,0.8601115053218449,-166,0.18,0.0,0.0,Winter,No Holiday,Yes,Saturday,0,1,3
2017-12-16,201,10,-62,42,23,0.9457678661936137,-170,0.52,0.0,0.0,Winter,No Holiday,Yes,Saturday,0,1,3
2017-12-16,239,11,-52,30,40,0.9954384186517993,-201,0.86,0.0,0.0,Winter,No Holiday,Yes,Saturday,0,1,3
2017-12-16,252,12,-41,28,38,0.9989863152559553,-199,1.08,0.0,0.0,Winter,No Holiday,Yes,Saturday,0,1,3
2017-12-16,296,13,-37,23,40,0.9898631525595538,-218,1.12,0.0,0.0,Winter,No Holiday,Yes,Saturday,0,1,3
2017-12-16,292,14,-34,22,43,0.9827673593512417,-221,1.07,0.0,0.0,Winter,No Holiday,Yes,Saturday,0,1,3
2017-12-16,291,15,-33,22,50,1.0,-220,0.86,0.0,0.0,Winter,No Holiday,Yes,Saturday,0,1,3
2017-12-16,258,16,-33,24,35,1.0,-210,0.54,0.0,0.0,Winter,No Holiday,Yes,Saturday,0,1,3
2017-12-16,277,17,-46,26,26,1.0,-212,0.17,0.0,0.0,Winter,No Holiday,Yes,Saturday,0,1,3
2017-12-16,212,18,-53,28,35,1.0,-210,0.0,0.0,0.0,Winter,No Holiday,Yes,Saturday,0,1,3
2017-12-16,173,19,-60,32,24,1.0,-200,0.0,0.0,0.0,Winter,No Holiday,Yes,Saturday,0,1,3
2017-12-16,143,20,-66,37,34,1.0,-189,0.0,0.0,0.0,Winter,No Holiday,Yes,Saturday,0,1,3
2017-12-16,159,21,-71,39,32,1.0,-187,0.0,0.0,0.0,Winter,No Holiday,Yes,Saturday,0,1,3
2017-12-16,155,22,-76,41,16,1.0,-186,0.0,0.0,0.0,Winter,No Holiday,Yes,Saturday,0,1,3
2017-12-16,142,23,-80,41,22,1.0,-189,0.0,0.0,0.0,Winter,No Holiday,Yes,Saturday,0,1,3
2017-12-17,175,0,-81,41,20,1.0,-190,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-17,146,1,-84,40,16,1.0,-196,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-17,132,2,-87,40,28,1.0,-198,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-17,100,3,-90,40,31,1.0,-201,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-17,41,4,-95,40,19,1.0,-206,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-17,31,5,-97,41,31,1.0,-205,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-17,39,6,-99,42,23,1.0,-204,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-17,53,7,-102,42,23,1.0,-206,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-17,94,8,-107,43,9,1.0,-208,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-17,122,9,-105,38,11,0.9746578813988849,-221,0.19,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-17,142,10,-85,31,15,0.998479472883933,-226,0.58,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-17,189,11,-72,29,18,0.9624936644703497,-222,0.88,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-17,216,12,-49,25,26,0.9827673593512417,-219,1.08,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-17,223,13,-45,25,32,0.9944247339077545,-216,1.14,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-17,268,14,-32,26,31,0.9660415610745058,-200,1.07,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-17,278,15,-25,28,20,1.0,-185,0.85,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-17,256,16,-27,31,23,1.0,-175,0.54,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-17,266,17,-38,35,24,1.0,-170,0.17,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-17,204,18,-47,37,18,1.0,-172,0.01,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-17,157,19,-56,39,11,1.0,-173,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-17,166,20,-60,42,8,1.0,-168,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-17,168,21,-65,45,7,1.0,-164,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-17,172,22,-66,50,6,0.994931576279777,-153,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-17,138,23,-69,53,7,1.0,-148,0.0,0.0,0.0,Winter,No Holiday,Yes,Sunday,0,1,3
2017-12-18,151,0,-59,50,6,1.0,-146,0.0,0.0,0.0,Winter,No Holiday,Yes,Monday,0,1,3
2017-12-18,97,1,-53,48,4,0.8297009630005068,-146,0.0,0.0,0.0,Winter,No Holiday,Yes,Monday,0,1,3
2017-12-18,38,2,-50,65,4,0.4880892042574759,-105,0.0,0.0,0.2,Winter,No Holiday,Yes,Monday,0,1,3
2017-12-18,32,3,-53,76,10,0.3750633552965028,-88,0.0,0.3,0.5,Winter,No Holiday,Yes,Monday,0,1,3
2017-12-18,29,4,-54,81,7,0.12316269640141916,-81,0.0,0.0,0.7,Winter,No Holiday,Yes,Monday,0,1,3
2017-12-18,27,5,-53,81,9,0.45413076533198177,-80,0.0,0.0,0.8,Winter,No Holiday,Yes,Monday,0,1,3
2017-12-18,45,6,-52,85,9,0.12366953877344147,-73,0.0,0.4,1.3,Winter,No Holiday,Yes,Monday,0,1,3
2017-12-18,96,7,-50,85,7,0.08058793715154587,-71,0.0,0.0,1.8,Winter,No Holiday,Yes,Monday,0,1,3
2017-12-18,146,8,-46,86,12,0.24379118094272684,-65,0.0,0.0,2.0,Winter,No Holiday,Yes,Monday,0,1,3
2017-12-18,52,9,-43,89,10,0.016218955904713638,-58,0.0,1.6,4.0,Winter,No Holiday,Yes,Monday,0,1,3
2017-12-18,36,10,-37,87,10,0.26051697921946276,-55,0.03,0.0,4.8,Winter,No Holiday,Yes,Monday,0,1,3
2017-12-18,44,11,-29,85,12,0.10947795235681704,-50,0.06,0.0,4.8,Winter,No Holiday,Yes,Monday,0,1,3
2017-12-18,62,12,-18,83,12,0.16421692853522554,-43,0.09,1.1,5.1,Winter,No Holiday,Yes,Monday,0,1,3
2017-12-18,76,13,-9,84,12,0.15509376583882412,-32,0.09,0.0,5.0,Winter,No Holiday,Yes,Monday,0,1,3
2017-12-18,116,14,5,76,9,0.17080587937151545,-32,0.17,0.0,4.2,Winter,No Holiday,Yes,Monday,0,1,3
